"SCED.Time.Stamp","HSL","Telemetered.Resource.Status"
"11/5/2019 6:45",118.4,"ON"
"11/5/2019 7:00",116.4,"ON"
"11/5/2019 7:15",107.2,"ON"
"11/5/2019 7:30",104.1,"ON"
"11/5/2019 7:45",99,"ON"
"11/5/2019 8:00",100.3,"ON"
"11/5/2019 8:15",86.5,"ON"
"11/5/2019 8:30",69.5,"ON"
"11/5/2019 8:45",62.8,"ON"
"11/5/2019 9:00",49.6,"ON"
"11/5/2019 9:15",42,"ON"
"11/5/2019 9:30",40.3,"ON"
"11/5/2019 9:45",32.5,"ON"
"11/5/2019 10:00",26.7,"ON"
"11/5/2019 10:15",20.4,"ON"
"11/5/2019 10:30",20.3,"ON"
"11/5/2019 10:45",18.6,"ON"
"11/5/2019 11:00",14.1,"ON"
"11/5/2019 11:15",10.8,"ON"
"11/5/2019 11:30",7.2,"ON"
"11/5/2019 11:45",2.8,"ON"
"11/5/2019 12:00",0.2,"ON"
"11/5/2019 12:15",0,"ON"
"11/5/2019 12:30",0,"ON"
"11/5/2019 12:45",0,"ON"
"11/5/2019 13:00",0,"ON"
"11/5/2019 13:15",0,"ON"
"11/5/2019 13:30",0,"ON"
"11/5/2019 13:45",0,"ON"
"11/5/2019 14:00",0,"ON"
"11/5/2019 14:15",0,"ON"
"11/5/2019 14:30",0,"ON"
"11/5/2019 14:45",0,"ON"
"11/5/2019 15:00",0,"ON"
"11/5/2019 15:15",0,"ON"
"11/5/2019 15:30",0,"ON"
"11/5/2019 15:45",0,"ON"
"11/5/2019 16:00",0,"ON"
"11/5/2019 16:15",0,"ON"
"11/5/2019 16:30",1.4,"ON"
"11/5/2019 16:45",7.3,"ON"
"11/5/2019 17:00",9.2,"ON"
"11/5/2019 17:15",11.6,"ON"
"11/5/2019 17:30",10.7,"ON"
"11/5/2019 17:45",9.2,"ON"
"11/5/2019 18:00",6.2,"ON"
"11/5/2019 18:15",4.1,"ON"
"11/5/2019 18:30",3.1,"ON"
"11/5/2019 18:45",4.2,"ON"
"11/5/2019 19:00",5.1,"ON"
"11/5/2019 19:15",8.2,"ON"
"11/5/2019 19:30",9.8,"ON"
"11/5/2019 19:45",11.7,"ON"
"11/5/2019 20:00",11.5,"ON"
"11/5/2019 20:15",9.4,"ON"
"11/5/2019 20:30",12.5,"ON"
"11/5/2019 20:45",15.3,"ON"
"11/5/2019 21:00",24.4,"ON"
"11/5/2019 21:15",31,"ON"
"11/5/2019 21:30",36.9,"ON"
"11/5/2019 21:45",38.8,"ON"
"11/5/2019 22:00",41.5,"ON"
"11/5/2019 22:15",56.6,"ON"
"11/5/2019 22:30",57.2,"ON"
